Id,Id2,Geography,pop2010,pop2000,pop1990,Change0010,Change9000,PercentChange0010,PercentChange9000,Perc18342010,Perc18342000,RentalV2000,HomeownershipV2000,RentalV2010,HomeownershipV2010
310M100US34700,34700,"Muscatine, IA Micro Area",54132,53905,51499,227,2406,0.421111214,4.671935377,19.77942806,21.33939338,,,,
310M100US36620,36620,"Ontario, OR-ID Micro Area",53936,52193,42472,1743,9721,3.339528289,22.88802034,21.36050133,22.28268159,,,,
310M100US16100,16100,"Carlsbad-Artesia, NM Micro Area",53829,51658,48605,2171,3053,4.202640443,6.281246785,21.3639488,19.27871772,,,,
310M100US37740,37740,"Payson, AZ Micro Area",53597,51335,40216,2262,11119,4.406350443,27.64819972,15.4299681,15.59559755,,,,
310M100US32620,32620,"McComb, MS Micro Area",53535,52539,50210,996,2329,1.895734597,4.638518223,20.13822733,21.37650127,,,,
310M100US40300,40300,"Rochelle, IL Micro Area",53497,51032,45957,2465,5075,4.830302555,11.04293144,18.1711124,19.16640539,,,,
310M100US42460,42460,"Scottsboro, AL Micro Area",53227,53926,47796,-699,6130,-1.296220747,12.82534103,18.85884983,22.05800541,,,,
310M100US19220,19220,"Danville, KY Micro Area",53174,51058,45686,2116,5372,4.144306475,11.75852559,20.46112762,23.49093188,,,,
310M100US10760,10760,"Alexander City, AL Micro Area",53155,53677,,-522,,-0.972483559,,18.31624494,20.34577193,,,,
310M100US11740,11740,"Ashland, OH Micro Area",53139,52523,47507,616,5016,1.172819527,10.55844402,21.36660457,22.59010338,,,,
310M100US35020,35020,"Natchez, MS-LA Micro Area",53119,54587,56184,-1468,-1597,-2.689284995,-2.842446248,21.06779119,19.3379376,,,,
310M100US24820,24820,"Greenville, OH Micro Area",52959,53309,53619,-350,-310,-0.656549551,-0.578153267,18.1555543,20.0885404,,,,
310M100US47660,47660,"Warrensburg, MO Micro Area",52595,48258,42514,4337,5744,8.987110945,13.51084349,32.98982793,33.1737743,,,,
310M100US28260,28260,"Kearney, NE Micro Area",52591,49141,44076,3450,5065,7.020614151,11.49151466,27.93824038,29.04295802,,,,
310M100US22860,22860,"Fort Polk South, LA Micro Area",52334,52531,61961,-197,-9430,-0.375016657,-15.21925082,30.32063286,32.58837639,,,,
310M100US22780,22780,"Fort Leonard Wood, MO Micro Area",52274,41165,41307,11109,-142,26.98651767,-0.3437674,39.76546658,33.45074699,,,,
310M100US23980,23980,"Glasgow, KY Micro Area",52272,48070,42964,4202,5106,8.741418764,11.88436831,19.51905418,21.30642813,,,,
310M100US11940,11940,"Athens, TN Micro Area",52266,49015,42383,3251,6632,6.63266347,15.64778331,18.93965484,21.7362032,,,,
310M100US22280,22280,"Fernley, NV Micro Area",51980,34501,,17479,,50.66229964,,17.81454406,17.91832121,,,,
310M100US32380,32380,"Mason City, IA Micro Area",51749,54356,54724,-2607,-368,-4.796158658,-0.672465463,19.18297938,19.56177791,,,,
310M100US31660,31660,"Malone, NY Micro Area",51599,51134,46540,465,4594,0.909375367,9.871078642,24.11480843,24.73305433,,,,
310M100US49100,49100,"Winona, MN Micro Area",51461,49985,47828,1476,2157,2.952885866,4.509910513,32.41872486,29.71691507,,,,
310M100US36180,36180,"Ocean Pines, MD Micro Area",51454,46543,35028,4911,11515,10.55153299,32.87370104,15.79274692,17.26145715,,,,
310M100US20420,20420,"Durango, CO Micro Area",51334,43941,32284,7393,11657,16.8248333,36.10766943,25.27369774,26.5902005,,,,
310M100US38420,38420,"Platteville, WI Micro Area",51208,49597,49264,1611,333,3.248180333,0.675949984,27.48398688,25.11240599,,,,
310M100US24740,24740,"Greenville, MS Micro Area",51137,62977,67935,-11840,-4958,-18.80051447,-7.298152646,21.64968614,22.70035092,,,,
310M100US14380,14380,"Boone, NC Micro Area",51079,42695,36952,8384,5743,19.63695983,15.54178394,42.10340845,38.86871999,,,,
310M100US12780,12780,"Bartlesville, OK Micro Area",50976,48996,48066,1980,930,4.041146216,1.934839596,19.59353421,18.33414973,,,,
310M100US27380,27380,"Jacksonville, TX Micro Area",50845,46659,41049,4186,5610,8.971473885,13.66659358,21.13285475,22.21436379,,,,
310M100US21220,21220,"Elko, NV Micro Area",50805,46942,35077,3863,11865,8.229304248,33.82558372,22.59816947,22.98581228,,,,
310M100US39940,39940,"Rexburg, ID Micro Area",50778,39286,34611,11492,4675,29.25215089,13.50726648,42.72913466,39.36262282,,,,
310M100US20060,20060,"Douglas, GA Micro Area",50731,45022,35805,5709,9217,12.68046733,25.74221477,23.93014133,26.05615033,,,,
310M100US41220,41220,"St. Marys, GA Micro Area",50513,43664,30167,6849,13497,15.68569073,44.74094209,27.39096866,30.12550385,,,,
310M100US11220,11220,"Amsterdam, NY Micro Area",50219,49708,51981,511,-2273,1.028003541,-4.372751582,19.59218622,18.82393176,,,,
310M100US14940,14940,"Brigham City, UT Micro Area",49975,42745,36485,7230,6260,16.91425898,17.15773606,22.32716358,21.95110539,,,,
310M100US37580,37580,"Paris, TX Micro Area",49793,48499,43949,1294,4550,2.668096249,10.35290905,20.19560982,21.16744675,,,,
310M100US26480,26480,"Humboldt, TN Micro Area",49683,48152,,1531,,3.17951487,,18.873659,20.25045689,,,,
310M100US28500,28500,"Kerrville, TX Micro Area",49625,43653,36304,5972,7349,13.6806176,20.24294844,17.03375315,15.91872265,,,,
310M100US35220,35220,"New Castle, IN Micro Area",49462,48508,48139,954,369,1.966685907,0.766530256,19.13994582,20.14306918,,,,
310M100US43380,43380,"Sidney, OH Micro Area",49423,47910,44915,1513,2995,3.158004592,6.668150952,19.11660563,21.67814652,,,,
310M100US18660,18660,"Cortland, NY Micro Area",49336,48599,48963,737,-364,1.516492109,-0.7434185,28.04645695,27.3873948,,,,
310M100US17540,17540,"Clinton, IA Micro Area",49116,50149,51040,-1033,-891,-2.059861612,-1.745689655,19.10986237,19.57765858,,,,
310M100US19620,19620,"Del Rio, TX Micro Area",48879,44856,38721,4023,6135,8.968699839,15.8441156,23.49066061,24.14838595,,,,
310M100US46980,46980,"Vicksburg, MS Micro Area",48773,49644,47880,-871,1764,-1.754491983,3.684210526,20.82504664,21.78712433,,,,
310M100US17580,17580,"Clovis, NM Micro Area",48376,45044,42207,3332,2837,7.397211615,6.721633852,26.17827022,25.39738922,,,,
310M100US35740,35740,"Norfolk, NE Micro Area",48271,49538,46726,-1267,2812,-2.557632525,6.018062749,21.20320689,21.58948686,,,,
310M100US47820,47820,"Washington, NC Micro Area",47759,44958,42283,2801,2675,6.230259353,6.326419601,17.67834335,19.4003292,,,,
310M100US18620,18620,"Corsicana, TX Micro Area",47735,45124,39926,2611,5198,5.786277812,13.01908531,20.36870221,22.52238277,,,,
310M100US23300,23300,"Freeport, IL Micro Area",47711,48979,48052,-1268,927,-2.588864615,1.929160077,18.03567312,19.43690153,,,,
310M100US44260,44260,"Starkville, MS Micro Area",47671,42902,38375,4769,4527,11.11603189,11.79674267,44.81550628,42.62738334,,,,
310M100US15460,15460,"Burlington, IA-IL Micro Area",47656,50564,50710,-2908,-146,-5.751127284,-0.287911655,18.72167198,19.69187564,,,,
310M100US15620,15620,"Cadillac, MI Micro Area",47584,44962,38507,2622,6455,5.831591121,16.76318591,18.34860457,19.29184645,,,,
310M100US28340,28340,"Kendallville, IN Micro Area",47536,46275,37877,1261,8398,2.725013506,22.17176651,20.34247728,23.50513236,,,,
310M100US35700,35700,"Nogales, AZ Micro Area",47420,38381,29676,9039,8705,23.5507152,29.33346812,18.58498524,20.49712097,,,,
310M100US37060,37060,"Oxford, MS Micro Area",47351,38744,31826,8607,6918,22.21505265,21.73694464,40.88192435,40.9276275,,,,
310M100US34500,34500,"Mount Vernon, IL Micro Area",47284,48666,45519,-1382,3147,-2.839764928,6.91359652,20.43185856,21.25919533,,,,
310M100US14220,14220,"Bogalusa, LA Micro Area",47168,43926,43185,3242,741,7.380594636,1.715873567,20.56266961,21.65915403,,,,
310M100US38500,38500,"Plymouth, IN Micro Area",47051,45128,42182,1923,2946,4.261212551,6.984021621,19.16643642,21.20856231,,,,
310M100US23820,23820,"Gardnerville Ranchos, NV Micro Area",46997,41259,27637,5738,13622,13.90726872,49.28899663,15.3754495,15.09246467,,,,
310M100US45140,45140,"Tahlequah, OK Micro Area",46987,42521,34049,4466,8472,10.50304555,24.88178801,26.36686743,26.72091437,,,,
310M100US31580,31580,"Madisonville, KY Micro Area",46920,46519,46126,401,393,0.862013371,0.852014048,20.00852515,21.07955889,,,,
310M100US15860,15860,"Cañon City, CO Micro Area",46824,46145,32273,679,13872,1.471448694,42.98329873,20.68170169,22.57666053,,,,
310M100US19020,19020,"Culpeper, VA Micro Area",46689,34262,,12427,,36.27050377,,20.06682516,21.59535345,,,,
310M100US30380,30380,"Lewistown, PA Micro Area",46682,46486,46197,196,289,0.421632319,0.625581748,17.73702926,19.68764789,,,,
310M100US40460,40460,"Rockingham, NC Micro Area",46639,46564,44518,75,2046,0.161068637,4.595893796,20.81519758,23.45159351,,,,
310M100US38620,38620,"Ponca City, OK Micro Area",46562,48080,48056,-1518,24,-3.157237937,0.049941735,20.25686182,19.44467554,,,,
310M100US14180,14180,"Blytheville, AR Micro Area",46480,51979,57525,-5499,-5546,-10.5792724,-9.641025641,21.87607573,22.86692703,,,,
310M100US39860,39860,"Red Wing, MN Micro Area",46183,44127,40690,2056,3437,4.6592789,8.446792824,18.41586731,18.58499331,,,,
310M100US16260,16260,"Cedar City, UT Micro Area",46163,33779,20789,12384,12990,36.66183132,62.48496801,31.20897689,33.07676367,,,,
310M100US13260,13260,"Bedford, IN Micro Area",46134,45922,42836,212,3086,0.461652367,7.204220749,18.17098019,20.53481991,,,,
310M100US23940,23940,"Gillette, WY Micro Area",46133,33698,29370,12435,4328,36.90129978,14.7361253,26.43877485,22.3544424,,,,
310M100US36060,36060,"Oak Hill, WV Micro Area",46039,47579,47952,-1540,-373,-3.236722083,-0.777861195,19.45958861,21.97608188,,,,
310M100US47540,47540,"Wapakoneta, OH Micro Area",45949,46611,44585,-662,2026,-1.420265603,4.544129191,18.47918344,20.18407672,,,,
310M100US26500,26500,"Huntingdon, PA Micro Area",45913,45586,44164,327,1422,0.717325495,3.219817046,21.62568336,23.99201509,,,,
310M100US13340,13340,"Bellefontaine, OH Micro Area",45858,46005,42310,-147,3695,-0.319530486,8.733160009,18.67940163,20.48472992,,,,
310M100US32540,32540,"McAlester, OK Micro Area",45837,43953,40581,1884,3372,4.286396833,8.309307311,20.64925715,19.84164903,,,,
310M100US40940,40940,"Safford, AZ Micro Area",45657,42036,34562,3621,7474,8.614045104,21.62490597,25.1790525,24.37672471,,,,
310M100US13940,13940,"Blackfoot, ID Micro Area",45607,41735,37583,3872,4152,9.277584761,11.04754809,21.09325323,21.12854918,,,,
310M100US34220,34220,"Moultrie, GA Micro Area",45498,42053,36645,3445,5408,8.192043374,14.75781143,22.58341026,24.51192543,,,,
310M100US25780,25780,"Henderson, NC Micro Area",45422,42954,38892,2468,4062,5.745681427,10.44430731,20.30073533,22.99902221,,,,
310M100US17740,17740,"Coldwater, MI Micro Area",45248,45787,41502,-539,4285,-1.177190032,10.32480362,19.98320368,21.72232293,,,,
310M100US25460,25460,"Harrison, AR Micro Area",45233,42556,35963,2677,6593,6.290534825,18.33273086,18.54619415,19.97368174,,,,
310M100US40620,40620,"Rolla, MO Micro Area",45156,39825,35248,5331,4577,13.38606403,12.98513391,29.48445389,26.44318895,,,,
310M100US43180,43180,"Shelbyville, TN Micro Area",45058,37586,30411,7472,7175,19.87974246,23.59343659,21.40574371,24.44261161,,,,
310M100US20340,20340,"Duncan, OK Micro Area",45048,43182,42299,1866,883,4.321244963,2.0875198,19.60797372,18.06308184,,,,
310M100US30260,30260,"Lewisburg, PA Micro Area",44947,41624,36176,3323,5448,7.983374976,15.05970809,26.76485639,28.61089756,,,,
310M100US39420,39420,"Pullman, WA Micro Area",44776,40740,38775,4036,1965,9.906725577,5.067698259,49.68509916,45.78055965,,,,
310M100US45620,45620,"Thomasville, GA Micro Area",44720,42737,38986,1983,3751,4.640007488,9.621402555,19.70930233,20.78526803,,,,
310M100US13420,13420,"Bemidji, MN Micro Area",44442,39650,34384,4792,5266,12.08575032,15.31526291,26.90247964,25.18537201,,,,
310M100US34460,34460,"Mount Sterling, KY Micro Area",44396,40195,34345,4201,5850,10.4515487,17.03304702,20.31939814,22.96554298,,,,
310M100US37220,37220,"Pahrump, NV Micro Area",43946,32485,17781,11461,14704,35.28089888,82.69501153,14.37218404,14.88994921,,,,
310M100US32860,32860,"Menomonie, WI Micro Area",43857,39858,35909,3999,3949,10.03311757,10.99724303,30.99163189,31.93085453,,,,
310M100US42820,42820,"Selma, AL Micro Area",43820,46365,48130,-2545,-1765,-5.489054244,-3.667151465,20.55454131,21.05467486,,,,
310M100US40540,40540,"Rock Springs, WY Micro Area",43806,37613,38823,6193,-1210,16.46505198,-3.116709167,25.91654111,22.07747321,,,,
310M100US15340,15340,"Bucyrus, OH Micro Area",43784,46966,47870,-3182,-904,-6.775113912,-1.88844788,18.41997077,20.49567772,,,,
310M100US17200,17200,"Claremont, NH Micro Area",43742,40458,,3284,,8.117059667,,17.22829317,18.27821444,,,,
310M100US14620,14620,"Bradford, PA Micro Area",43450,45936,47131,-2486,-1195,-5.411877395,-2.535486198,20.44418872,20.9617729,,,,
310M100US18460,18460,"Cornelia, GA Micro Area",43041,35902,27621,7139,8281,19.88468609,29.9808117,21.46557933,24.45267673,,,,
310M100US15420,15420,"Burley, ID Micro Area",43021,41590,38893,1431,2697,3.440730945,6.934409791,20.41793543,20.12743448,,,,
310M100US22800,22800,"Fort Madison-Keokuk, IA-MO Micro Area",43001,45468,,-2467,,-5.425793965,,18.8763052,18.79783584,,,,
310M100US24900,24900,"Greenwood, MS Micro Area",42914,48716,46578,-5802,2138,-11.90984481,4.590149856,23.959547,25.34690861,,,,
310M100US13660,13660,"Big Rapids, MI Micro Area",42798,40553,37308,2245,3245,5.53596528,8.697866409,30.87293799,30.64878061,,,,
310M100US38740,38740,"Poplar Bluff, MO Micro Area",42794,40867,38765,1927,2102,4.71529596,5.422417129,19.98410992,20.54469376,,,,
310M100US31920,31920,"Marble Falls, TX Micro Area",42750,34147,,8603,,25.19401412,,17.61169591,17.7087299,,,,
310M100US10940,10940,"Alma, MI Micro Area",42476,42285,38982,191,3303,0.451696819,8.47314145,24.09125153,25.33759016,,,,
310M100US20460,20460,"Durant, OK Micro Area",42416,36534,32089,5882,4445,16.10007117,13.85209885,24.28800453,24.16652981,,,,
310M100US42980,42980,"Seymour, IN Micro Area",42376,41335,37730,1041,3605,2.518446837,9.554730983,20.62252218,23.2853514,,,,
310M100US48820,48820,"Willmar, MN Micro Area",42239,41203,38761,1036,2442,2.514380021,6.300147055,21.15817136,20.80188336,,,,
310M100US12140,12140,"Auburn, IN Micro Area",42223,40285,35324,1938,4961,4.810723594,14.04427585,19.79489852,22.35323321,,,,
310M100US42740,42740,"Sedalia, MO Micro Area",42201,39403,35437,2798,3966,7.100982159,11.1916923,22.07530627,21.62779484,,,,
310M100US37500,37500,"Paragould, AR Micro Area",42090,37331,31804,4759,5527,12.74811819,17.37831719,21.06438584,22.97554311,,,,
310M100US48940,48940,"Wilmington, OH Micro Area",42040,40543,35415,1497,5128,3.692375996,14.47974022,21.23453853,23.15566189,,,,
310M100US29980,29980,"Lawrenceburg, TN Micro Area",41869,39926,35303,1943,4623,4.866503031,13.09520437,19.05228212,21.92806692,,,,
310M100US47620,47620,"Warren, PA Micro Area",41815,43863,45050,-2048,-1187,-4.669083282,-2.634850166,16.87432739,17.63673255,,,,
310M100US20980,20980,"El Dorado, AR Micro Area",41639,45629,46719,-3990,-1090,-8.744438844,-2.333097883,19.67866663,20.11220934,,,,
310M100US34260,34260,"Mountain Home, AR Micro Area",41513,38386,31186,3127,7200,8.146199135,23.08728276,14.62192566,14.61730839,,,,
310M100US16340,16340,"Cedartown, GA Micro Area",41475,38127,33815,3348,4312,8.781178692,12.75173739,21.81796263,23.82038975,,,,
310M100US20900,20900,"El Campo, TX Micro Area",41280,41188,39955,92,1233,0.223366029,3.085971718,20.82364341,20.88472371,,,,
310M100US33940,33940,"Montrose, CO Micro Area",41276,33432,24423,7844,9009,23.46255085,36.88736028,17.29818781,18.07549653,,,,
310M100US33380,33380,"Minden, LA Micro Area",41207,41831,41989,-624,-158,-1.491716669,-0.376289028,20.20287815,20.04494275,,,,
310M100US21260,21260,"Ellensburg, WA Micro Area",40915,33362,26725,7553,6637,22.63953,24.8344247,34.74275938,33.21143816,,,,
310M100US27300,27300,"Jacksonville, IL Micro Area",40902,42153,42041,-1251,112,-2.967760302,0.266406603,21.52706469,22.45629018,,,,
310M100US10860,10860,"Alice, TX Micro Area",40838,39326,37679,1512,1647,3.844784621,4.371135115,21.35755914,21.32685755,,,,
310M100US16380,16380,"Celina, OH Micro Area",40814,40924,39443,-110,1481,-0.26879093,3.754785387,18.77051992,19.41159222,,,,
310M100US29220,29220,"La Follette, TN Micro Area",40716,39854,35079,862,4775,2.162894565,13.61213261,18.75429806,22.2537261,,,,
310M100US32260,32260,"Marshalltown, IA Micro Area",40648,39311,38276,1337,1035,3.401083666,2.70404431,19.72544775,19.9944036,,,,
310M100US10100,10100,"Aberdeen, SD Micro Area",40602,39827,39936,775,-109,1.945916087,-0.272936699,22.27969066,22.35920356,,,,
310M100US48460,48460,"West Plains, MO Micro Area",40400,37238,31447,3162,5791,8.491326065,18.41511114,19.77227723,19.61437242,,,,
310M100US21580,21580,"Espanola, NM Micro Area",40246,41190,34365,-944,6825,-2.291818403,19.860323,20.44426775,22.04904103,,,,
310M100US40180,40180,"Riverton, WY Micro Area",40123,35804,33662,4319,2142,12.062898,6.363258273,20.82845251,19.04535806,,,,
310M100US45700,45700,"Tifton, GA Micro Area",40118,38407,34998,1711,3409,4.454917072,9.740556603,24.73951842,25.48233395,,,,
310M100US46500,46500,"Urbana, OH Micro Area",40097,38890,36019,1207,2871,3.103625611,7.970793192,19.15604659,20.85626125,,,,
310M100US15740,15740,"Cambridge, OH Micro Area",40087,40792,39024,-705,1768,-1.728280055,4.530545305,18.8215631,20.03824279,,,,
310M100US36380,36380,"Okeechobee, FL Micro Area",39996,35910,29627,4086,6283,11.37844612,21.20700712,21.75967597,22.30854915,,,,
310M100US32660,32660,"McMinnville, TN Micro Area",39839,38276,32992,1563,5284,4.083498798,16.01600388,19.91264841,23.27829449,,,,
310M100US40500,40500,"Rockland, ME Micro Area",39736,39618,36310,118,3308,0.297844414,9.110437896,16.42842762,18.04987632,,,,
310M100US42780,42780,"Selinsgrove, PA Micro Area",39702,37546,36680,2156,866,5.742289458,2.360959651,22.82756536,23.37133117,,,,
310M100US35060,35060,"Natchitoches, LA Micro Area",39566,39080,36689,486,2391,1.243602866,6.516939682,27.6019815,29.44472876,,,,
310M100US16460,16460,"Centralia, IL Micro Area",39437,41691,41561,-2254,130,-5.406442637,0.312793244,19.20531481,19.58216402,,,,
310M100US13620,13620,"Berlin, NH-VT Micro Area",39361,39570,41233,-209,-1663,-0.528177913,-4.033177309,16.15812606,17.31362143,,,,
310M100US30820,30820,"Lock Haven, PA Micro Area",39238,37914,37182,1324,732,3.492113731,1.96869453,25.54666395,24.98813103,,,,
310M100US43460,43460,"Sikeston, MO Micro Area",39191,40422,39376,-1231,1046,-3.045371332,2.656440471,20.23678906,21.16916531,,,,
310M100US12380,12380,"Austin, MN Micro Area",39163,38603,37385,560,1218,1.450664456,3.257991173,20.09805173,19.24461829,,,,
310M100US17500,17500,"Clewiston, FL Micro Area",39140,36210,25773,2930,10437,8.091687379,40.49586777,25.14307614,28.16901408,,,,
310M100US38260,38260,"Pittsburg, KS Micro Area",39134,38242,35568,892,2674,2.33251399,7.517993702,30.22946798,28.51838293,,,,
310M100US19580,19580,"Defiance, OH Micro Area",39037,39500,39350,-463,150,-1.172151899,0.381194409,20.16292236,21.43544304,,,,
310M100US30900,30900,"Logansport, IN Micro Area",38966,40930,38413,-1964,2517,-4.798436355,6.552469216,19.70949032,21.5880772,,,,
310M100US38700,38700,"Pontiac, IL Micro Area",38950,39678,39301,-728,377,-1.834769898,0.959263123,20.63157895,21.3644841,,,,
310M100US25300,25300,"Hannibal, MO Micro Area",38948,37915,36158,1033,1757,2.724515363,4.85922894,20.21413166,20.47210866,,,,
310M100US47500,47500,"Walterboro, SC Micro Area",38892,38264,34377,628,3887,1.641229354,11.3069785,18.96533992,20.2801589,,,,
310M100US26340,26340,"Houghton, MI Micro Area",38784,38317,37147,467,1170,1.218780176,3.149648693,30.138717,28.37643866,,,,
310M100US46460,46460,"Union City, TN-KY Micro Area",38620,40202,39988,-1582,214,-3.935127606,0.535160548,19.07301916,21.25516143,,,,
310M100US42300,42300,"Sault Ste. Marie, MI Micro Area",38520,38543,34604,-23,3939,-0.059673611,11.3830771,23.88369678,26.58070207,,,,
310M100US47180,47180,"Vincennes, IN Micro Area",38440,39256,39884,-816,-628,-2.078663134,-1.574566242,25.14568158,24.67138781,,,,
310M100US23620,23620,"Gainesville, TX Micro Area",38437,36363,30777,2074,5586,5.703599813,18.14991715,19.65554023,20.33935594,,,,
310M100US20540,20540,"Dyersburg, TN Micro Area",38335,37279,34854,1056,2425,2.83269401,6.957594537,19.53567236,21.96679095,,,,
310M100US18820,18820,"Crawfordsville, IN Micro Area",38124,37629,34436,495,3193,1.315474767,9.272273202,20.68250971,21.55784103,,,,
310M100US15220,15220,"Brownwood, TX Micro Area",38106,37674,34371,432,3303,1.146679408,9.609845509,20.23565843,21.15782768,,,,
310M100US22700,22700,"Fort Dodge, IA Micro Area",38013,40235,40342,-2222,-107,-5.522554989,-0.265232264,22.93952069,22.07033677,,,,
310M100US25580,25580,"Hastings, NE Micro Area",37906,38190,36748,-284,1442,-0.74365017,3.924023076,22.0492798,22.05551191,,,,
310M100US44500,44500,"Stephenville, TX Micro Area",37890,33001,27991,4889,5010,14.81470258,17.89861027,31.84217472,29.69910003,,,,
310M100US11140,11140,"Americus, GA Micro Area",37829,36966,33816,863,3150,2.33457772,9.315117104,24.84601761,25.35843748,,,,
310M100US20660,20660,"Easton, MD Micro Area",37782,33812,30549,3970,3263,11.74139359,10.68120069,15.79323487,15.8612327,,,,
310M100US42420,42420,"Scottsbluff, NE Micro Area",37660,37770,36877,-110,893,-0.291236431,2.421563576,20.66648964,19.37781308,,,,
310M100US35820,35820,"North Platte, NE Micro Area",37590,35939,33932,1651,2007,4.593895211,5.914770718,19.81910082,19.90873424,,,,
310M100US35140,35140,"Newberry, SC Micro Area",37508,36108,33172,1400,2936,3.877257118,8.850838056,21.16615122,22.74288246,,,,
310M100US10220,10220,"Ada, OK Micro Area",37492,35143,34119,2349,1024,6.68411917,3.001260295,25.90152566,24.4486811,,,,
310M100US34140,34140,"Moscow, ID Micro Area",37244,34935,30617,2309,4318,6.60941749,14.10327596,39.40231984,39.02103907,,,,
310M100US34660,34660,"Murray, KY Micro Area",37191,34177,30735,3014,3442,8.818796266,11.19895884,32.86010056,31.84597829,,,,
310M100US13540,13540,"Bennington, VT Micro Area",37125,36994,35845,131,1149,0.354111478,3.205467987,17.81548822,18.24620209,,,,
310M100US26540,26540,"Huntington, IN Micro Area",37124,38075,35427,-951,2648,-2.497701904,7.47452508,21.48206012,22.17990808,,,,
310M100US32460,32460,"Mayfield, KY Micro Area",37121,37028,33550,93,3478,0.251161283,10.36661699,19.73276582,20.81667927,,,,
310M100US15900,15900,"Canton, IL Micro Area",37069,38250,38080,-1181,170,-3.087581699,0.446428571,20.29458577,21.69934641,,,,
310M100US21540,21540,"Escanaba, MI Micro Area",37069,38520,37780,-1451,740,-3.766874351,1.958708311,17.14370498,18.26583593,,,,
310M100US18420,18420,"Corinth, MS Micro Area",37057,34558,31722,2499,2836,7.231321257,8.940167707,20.17162749,22.44632213,,,,
310M100US11820,11820,"Astoria, OR Micro Area",37039,35630,33301,1409,2329,3.954532697,6.99378397,20.35692108,19.40499579,,,,
310M100US37940,37940,"Peru, IN Micro Area",36903,36082,36897,821,-815,2.275372762,-2.208851668,20.99287321,21.55645474,,,,
310M100US18740,18740,"Coshocton, OH Micro Area",36901,36655,35427,246,1228,0.67112263,3.466282779,18.92089645,19.68353567,,,,
310M100US33820,33820,"Monroe, WI Micro Area",36842,33647,30339,3195,3308,9.495645971,10.9034576,17.68633625,18.80702589,,,,
310M100US35500,35500,"Newton, IA Micro Area",36842,37213,34795,-371,2418,-0.996963427,6.949274321,18.86162532,19.87477494,,,,
310M100US23780,23780,"Garden City, KS Micro Area",36776,40523,33070,-3747,7453,-9.246600696,22.53704264,24.15977812,26.91804654,,,,
310M100US13060,13060,"Bay City, TX Micro Area",36702,37957,36928,-1255,1029,-3.306373001,2.786503466,20.16783826,20.27030587,,,,
310M100US23340,23340,"Fremont, NE Micro Area",36691,36160,34500,531,1660,1.468473451,4.811594203,20.26927584,20.97345133,,,,
310M100US26780,26780,"Hutchinson, MN Micro Area",36651,34898,32030,1753,2868,5.023210499,8.954105526,19.5874601,21.29634936,,,,
310M100US12900,12900,"Batesville, AR Micro Area",36647,34233,31192,2414,3041,7.051675284,9.749294691,20.95669495,21.42669354,,,,
310M100US36940,36940,"Owatonna, MN Micro Area",36576,33680,30729,2896,2951,8.598574822,9.603306323,19.41710411,20.96496437,,,,
310M100US21380,21380,"Emporia, KS Micro Area",36480,38965,37753,-2485,1212,-6.377518286,3.2103409,28.06743421,28.12780701,,,,
310M100US47080,47080,"Vidalia, GA Micro Area",36346,34337,,2009,,5.850831465,,21.73554174,23.58680141,,,,
310M100US49060,49060,"Winfield, KS Micro Area",36311,36291,36915,20,-624,0.055110082,-1.690369768,21.75098455,21.17604916,,,,
310M100US29660,29660,"Laramie, WY Micro Area",36299,32014,30797,4285,1217,13.38476916,3.951683606,45.32080774,42.52826888,,,,
310M100US38380,38380,"Plainview, TX Micro Area",36273,36602,34671,-329,1931,-0.898857986,5.569496121,24.45345022,24.3046828,,,,
310M100US29900,29900,"Laurinburg, NC Micro Area",36157,35998,33754,159,2244,0.441691205,6.648100966,20.57416268,22.3651314,,,,
310M100US19940,19940,"Dixon, IL Micro Area",36031,36062,34392,-31,1670,-0.085963064,4.855780414,19.83847243,20.6727303,,,,
310M100US10820,10820,"Alexandria, MN Micro Area",36009,32821,28674,3188,4147,9.713293318,14.46257934,19.57010747,19.45096127,,,,
310M100US35460,35460,"Newport, TN Micro Area",35662,33565,29141,2097,4424,6.247579324,15.1813596,18.20705513,21.74586623,,,,
310M100US19760,19760,"DeRidder, LA Micro Area",35654,32986,30083,2668,2903,8.088279876,9.649968421,21.72827733,21.83653671,,,,
310M100US18340,18340,"Corbin, KY Micro Area",35637,35865,33326,-228,2539,-0.635717273,7.618676109,22.43735443,23.69440959,,,,
310M100US36900,36900,"Ottumwa, IA Micro Area",35625,36051,35687,-426,364,-1.181659316,1.019979264,21.77684211,21.10066295,,,,
310M100US30060,30060,"Lebanon, MO Micro Area",35571,32513,27158,3058,5355,9.405468582,19.71794683,19.94883472,20.68710977,,,,
310M100US17700,17700,"Coffeyville, KS Micro Area",35471,36252,38816,-781,-2564,-2.154363897,-6.605523495,21.16376758,19.39755048,,,,
310M100US42900,42900,"Seneca Falls, NY Micro Area",35251,33342,33683,1909,-341,5.725511367,-1.012380132,21.33556495,20.39469738,,,,
310M100US44860,44860,"Sulphur Springs, TX Micro Area",35161,31960,28833,3201,3127,10.01564456,10.84521208,19.79750292,21.23279099,,,,
310M100US32280,32280,"Martin, TN Micro Area",35021,34895,,126,,0.36108325,,27.96893293,28.67172947,,,,
310M100US13700,13700,"Big Spring, TX Micro Area",35012,33627,32343,1385,1284,4.118714129,3.969947129,23.83182909,23.58521426,,,,
310M100US45000,45000,"Susanville, CA Micro Area",34895,33828,,1067,,3.154191794,,28.81501648,28.9168736,,,,
